"ASIANPAINT","BAJAJ-AUTO","BAJAJFINSV","ADANIPORTS","AXISBANK","BAJFINANCE","BHARTIARTL","BPCL","BRITANNIA","CIPLA","COALINDIA","DRREDDY","EICHERMOT","GAIL","GRASIM","HCLTECH","HDFC","HDFCBANK","HEROMOTOCO","HINDALCO","HINDUNILVR","ICICIBANK","INDUSINDBK","INFY","IOC","ITC","JSWSTEEL","KOTAKBANK","LT","M&M","MARUTI","NESTLEIND","NTPC","ONGC","POWERGRID","RELIANCE","SBIN","SHREECEM","SUNPHARMA","TATAMOTORS","TATASTEEL","TCS","TECHM","TITAN","ULTRACEMCO","UPL","VEDL","WIPRO","ZEEL"
2436.6,4146.35,9126.1,518.85,632.1,4845,570.8,380.6,3610.75,842.5,129.15,4909.3,2789.9,127.7,1061.55,955.5,2467,1409.6,3358.55,231.4,2391.3,522.35,820.15,1301,91.4,210.65,376.25,1764.7,1359.85,769.95,7870.9,17538.1,91.3,89.7,192.35,1895,275.65,22820.2,569.8,267.5,626,3261.05,997.1,1440.7,5404.85,574.25,162.95,446.45,221.1
2441.7,4135.8,8955.3,519.1,670.7,4810.25,570.9,384.3,3603.75,841.9,128.2,4871.8,2798.45,128.6,1067.4,933.95,2425.75,1371.45,3397.4,229.05,2300.4,528.25,802.6,1276.2,92.6,206.6,376.3,1722.85,1345.35,765,7588.5,17387.65,91.6,90.65,187.3,1876.55,282.35,23106.3,564.35,266.8,623.7,3196.55,981.6,1450.1,5443.7,565.45,162.75,431.9,220.15
2407.35,4005.8,8722.75,509.7,662.9,4734.55,553.6,383.6,3501.1,825.9,125.9,4602.7,2744.3,125.3,1055.65,914,2377.8,1390.5,3256.05,226.3,2263.9,537,846.1,1239.05,93.25,203.25,366.85,1712.95,1334.7,749.6,7206.65,17060,88.95,88.3,184.45,1841.95,282.1,22773.35,586.2,262.7,601,3111.35,961.4,1420.3,5327.25,560.65,161.25,417.9,220
2447.8,4114.7,9721.8,542.75,709.35,5058.6,579.15,393,3520.75,806.4,129,4428.15,2842.85,127.4,1125.65,928.35,2579.25,1476.75,3340.65,241.15,2248.6,603.8,970.6,1260.9,95.8,215.95,380.85,1801.5,1448.85,795.15,7399.8,17087.7,92,90.85,188.9,1895.3,310.7,24543.6,590.15,279.6,636.1,3139.35,941.75,1501.55,5744.15,534.1,171.35,421.5,227.2
2463.65,4201.45,9476.3,550.8,714.2,5173.2,599.35,408,3501.25,821.6,131.25,4482.5,2904.85,129.7,1190,954.65,2659,1560.55,3293.85,255.35,2230.45,617.35,975.65,1271.25,98.8,218.2,389,1861.3,1520.2,816.85,7654.7,17190.3,94.15,92.85,194.2,1925.8,333.1,26432.55,609.45,322,641.65,3203.45,957.2,1485.45,6123.55,566.3,173.25,428.35,242.9
2453.65,4236.35,9536.05,560.1,733.8,5245.1,608.85,414.9,3516.5,849.25,137.25,4649.55,2916.9,130.45,1190.85,959.9,2703.55,1574.8,3380.8,257.25,2232.85,622.35,1048.55,1284.65,101.85,216.75,392.9,1852.2,1528.55,833.2,7589.2,17166.4,96.95,93.35,206.5,1930.65,335.95,25994.4,629.2,331,653.15,3200.05,981.45,1525.15,6074.7,558.25,173.9,433.5,244.2
2401.8,4223.5,9700.55,568.4,743.9,5504.85,600.6,418.55,3580,834.45,143.6,4667.95,2963.45,130.7,1188.5,957.65,2707.75,1579.1,3440.7,261.85,2245.6,628.3,1032.15,1279.35,103.6,229.95,400.3,1910.4,1529.8,866.5,7640,17074,99.05,97.65,205.35,1924.3,355.1,27091,631.5,326.15,655.95,3188.45,969.2,1513.6,6182.8,548.05,176.4,429.9,249.45
2376.75,4231.25,9722.2,566.95,719.6,5538.55,581.1,415,3541.65,847.7,140.85,4800.9,2932.15,128.2,1186.1,946.15,2721.5,1597.6,3429.2,262.05,2269.55,614.15,1025.1,1272.1,102.4,234.35,402.2,1982.7,1516.5,865.5,7494.15,17115.75,99.5,97.65,207.1,1923.75,393.1,26722.85,634.75,315.9,685.05,3157.95,959.4,1509.45,6352.1,536.5,174.45,425.55,215.3
2416.85,4237.45,10021.05,582.05,736.15,5497.7,597.3,420.05,3473.7,847.25,141.55,4859.8,2970.4,131.4,1210.8,957.75,2733.35,1605.25,3495,278.95,2236.65,629.6,1035.1,1303.55,104.1,233.1,417.65,1957.15,1551.8,928.4,7574.6,17218.2,100.3,99.65,212.55,1951.45,397.05,28022.2,634.65,335.95,702.95,3214.1,982.55,1541.7,6368.15,538.3,178,435.3,219.75
2506.85,4154.9,9941.65,581.95,742.5,5400.3,598.95,419.35,3462.4,841.75,139.25,4844.1,2947.65,131.05,1217.95,951.6,2747.05,1611.85,3499.45,278.05,2216.25,633.35,1025.8,1305.55,97.7,229,406.45,1949.15,1566.45,895,7627.05,17318.95,99.95,101,210.75,1956.15,394.8,28165.8,623.6,325.05,699.2,3176.9,975.1,1559.9,6420.4,538.6,181.75,439.35,215.75
2510.6,4151.55,10227.95,576.85,734.8,5475.9,590.2,415.8,3424.85,863.4,138.3,4824.05,2901.3,133.6,1231.4,959.45,2767.1,1581.75,3538.95,279.4,2235.5,632.15,1022.8,1296.5,96.75,227.55,410.75,1952.05,1552.85,914.15,7621.7,17177.35,99.85,100,210.45,1974.3,392.25,28293.75,627.1,328.9,690.25,3213.3,974.9,1563.15,6392.15,534.4,186.1,439,217.25
2505.5,4181.9,10216.65,591.85,740.1,5567.05,598.1,421.95,3462.75,859.8,137.15,4825.05,2818.15,136.45,1235.45,970.4,2760.6,1572.35,3541.5,295.4,2263,630.65,1021.9,1292.65,96.5,226.45,408.85,1961,1530.5,914.2,7667.35,17412.25,97.3,99.45,213.75,2055.7,390.15,28344.2,643.65,325,694.7,3206,985.6,1524.7,6427.15,543.55,187.45,437,215.1
2486.1,4136.05,10278.8,616.6,750.4,5577.45,586.25,418.1,3421.25,848.55,133.85,4792,2781.25,132.9,1242.1,960.4,2791.5,1581.95,3515.75,290.8,2241.55,647.6,1027.4,1309.8,95.1,217.45,403.8,1951.05,1521.35,908.55,7568.5,17294.3,95.95,97,212.65,2041.6,393.15,27965.85,627.15,325.4,680.5,3190.8,991.2,1494.2,6397.25,535.8,182.35,442,212.5
2456.75,4122.3,10537.7,627.75,794,5779.85,593.7,419,3417,844.3,132.25,4709.85,2770.05,133.8,1227.95,954.65,2860.45,1616.6,3465.4,291.4,2215.2,673.95,1057.6,1309.65,94.15,218.6,403.7,1985.95,1537.65,911.85,7596.65,17479.85,95.2,98.45,212.45,2032.6,406.95,28653.25,627.5,333.35,672.15,3139.85,979.2,1484.75,6407.75,537.45,184.05,439.7,211.7
2450.25,4132.85,10460.6,636.55,775.05,5760.25,593.95,417.95,3389.45,848.35,133.75,4696.6,2726.95,133.1,1243.75,952.3,2858.65,1626.65,3461.55,302.7,2196.1,658.35,1058.25,1290.4,95.6,218.25,407.65,2019.65,1549.45,912.2,7697.05,17217.25,98,103.75,225.55,2059.5,402.35,28597.4,631.15,329.2,699.2,3108.8,986.8,1471.85,6457.8,538.95,190.25,437.55,206.1
2388.15,4165.7,10185.65,655.75,777.75,5705.15,593.85,411.7,3364,835.7,135.2,4600.55,2695.5,134.4,1238.45,943.2,2805.35,1586.5,3584,303.9,2163.9,657.35,1033.2,1281.3,95,217.75,408.7,1989.45,1548.35,914.95,7503.2,16741.2,99.35,102.25,230.05,2083.25,411.75,28268.5,621.25,330.15,696.8,3073.1,980.45,1460.4,6419.2,539,192.85,430.2,214.95
2470.75,4115.45,10198.95,664.05,777,5563.35,589.05,432.2,3359.45,825.45,139.95,4616.95,2650.2,143.1,1229.65,948.1,2745.15,1554.3,3522.85,309.9,2146.85,644.65,1046.05,1292.45,99,218.85,407.65,1945.45,1524.6,894.45,7497.55,16364.7,103.4,110.7,236.5,2067.7,415.2,27623.35,616.05,323.85,697.75,3057.35,1010.6,1433,6325.85,541.05,195.25,432.95,211.75
2416.45,4001.1,10250.45,653.5,749.65,5497.95,581.35,430,3331.2,807.35,139.25,4681.45,2584.65,145.4,1218,950.15,2741.3,1539.1,3389.7,308,2181.1,624.05,1065.9,1291.3,97.55,215.95,395.65,1938.75,1508.8,879.25,7323,16376.4,104.2,105.1,232.2,2080.3,399.55,27542.45,607.3,311.85,670.7,3071.85,993.95,1425.55,6208.5,552.8,190.8,429.95,208.55
2387.05,3971.55,10000.6,673.8,719.45,5376.85,570.3,422.55,3341.2,792.45,136.25,4469.25,2482.35,142.8,1230.5,920.15,2651.95,1548,3414.15,316.1,2167.6,609.85,1022.9,1265.2,95.65,207.05,406.1,1949.6,1452.2,837.1,7086.45,16096.3,102.05,106.3,224.95,2008.1,389.5,27090.85,595.3,304.5,684.55,2958.45,950.7,1405.25,6175.1,539.75,204.25,418.7,201.8
2372.2,3912.25,10008.65,662,715.95,5383.7,565.55,435.25,3335.95,790.95,136.9,4495.15,2514.7,147.35,1231.5,909.95,2628.6,1529.15,3405.45,333.05,2179.25,616.3,1048.3,1266.35,97.65,208.5,412.6,1872.95,1486.3,840.95,6970.5,16169.95,103.4,112.2,226.1,2023.45,395.6,27260.35,604.05,324,729.3,2980.2,945.75,1424.05,6268.45,566.4,208.55,415.5,201.95
2361.35,3931.85,10199.6,665.2,749.4,5562.9,572.95,438.7,3405.55,789.05,144.4,4435.55,2535.8,146.45,1250.2,916,2707.75,1606.45,3441.6,332.8,2178.85,641.1,1070,1274.3,97.95,208.85,408.1,1911.2,1526.6,849.6,6952.95,16346.15,103.2,113.6,222.75,2061,406.25,27553,601.45,321.65,727.7,2948.1,960.05,1451.85,6414.55,553.95,204.55,423.1,205.6
2373.75,3944.8,10264.45,704.3,770.65,5529.95,579.15,461.55,3405,809.15,156.1,4480.15,2551.95,150.8,1270.45,929.25,2684.7,1606.4,3434.4,350.7,2163.3,628,1109.75,1274.55,100.9,209.15,421.75,1895.5,1506.45,859,6930.35,16113.9,108,119.05,227.55,2144.35,407.25,27450.9,609.55,333.15,742.9,2995.3,957.8,1434.45,6383.3,593,208.15,421.3,208.6
2277.2,3798.7,9648.6,675.9,724.8,5264.9,556.3,449.85,3363.75,787.05,152.2,4426.55,2498.6,141.8,1200.8,909.45,2539.4,1534.4,3224,340.25,2132.05,597.75,1062.95,1253.3,98.05,203.85,395.45,1780.35,1442.5,806.4,6866.15,16101.6,107.3,111,214.3,2085.8,390.15,26501.7,594.6,322.95,715.15,2894.3,918.85,1406.9,6115,561.55,207.3,410.3,201
2362.3,3814.05,9774.05,692.9,728.55,5266.8,532.2,455.25,3411.8,789.8,154.35,4453.4,2556.15,144.5,1265.95,930.35,2606,1558.9,3350.2,344.1,2143.4,608.35,1067.95,1267,100.7,206.9,405.1,1845.4,1472.85,819.45,7015,16292.45,108.45,117.05,227.25,2101.7,394.95,27706.95,604.45,328.3,730.4,2924.2,936,1452.15,6365.05,590.6,213.6,414.4,216.85
2390.4,3944.05,9877,720.5,731.25,5316.3,541.2,469,3447.95,811.8,153.4,4404.7,2602.3,144.8,1294.75,953.75,2564,1568.2,3476.4,345.25,2177.95,610.5,1073.35,1304.5,102.2,209.9,413.3,1844.65,1485.65,860.05,7214.1,16576.15,112.55,113.5,225.05,2106,394.2,27658.75,614.2,345.75,735.5,3006.35,967.1,1471.15,6423.1,589.45,214.75,430.4,220.15
2402.1,3901.1,10395.6,729.85,753.95,5542.9,546.3,466.35,3481.15,812.5,154.9,4502.55,2599.05,146.95,1318.1,965.25,2654.9,1586.85,3424.35,359.35,2193.5,632.1,1099.75,1343.55,102.6,209.95,428.15,1899.5,1496.9,852.05,7124.7,16699.25,112.7,114,227.5,2202.1,405.05,27695.25,624.35,348.5,777.15,3059.1,976,1474.6,6500.5,613.6,219.3,435.5,222
2417.1,3879.05,10129.95,752.45,736.8,5485.9,539.6,463.9,3501.9,806.75,152.05,4575.05,2593.2,144.45,1350.4,958,2582.95,1552.05,3419.85,349.45,2196.9,620.75,1091.95,1330.35,101.45,209.7,414.1,1897.7,1462.6,845.25,7131.6,16661.8,110.8,112.7,225.15,2175.85,395.65,28676.6,618.95,339.2,757.95,3049.7,968.05,1470.5,6775.55,615.45,213.25,438.8,225.75
2387.1,3852.85,9958.1,748.95,730.75,5444.9,532.8,461.8,3491.75,805.15,151.1,4492.5,2587.75,147.15,1339.35,941.5,2543.9,1530,3461.7,337.85,2201.1,609.45,1039.9,1316.7,101.45,208.55,406.4,1922.5,1463.55,840.4,7249,16782.9,108.7,114.95,220.25,2178.7,383.65,27848.6,611.2,325.15,733.3,3008.05,959.7,1474.2,6810.3,591.55,219.25,420.85,218.05
2382.7,3798.75,9839.1,748.4,743.3,5320.65,525.7,466.7,3463.2,809.25,153.15,4492.25,2583.25,154.15,1344.25,961.9,2510.25,1519.5,3463.95,336.6,2174.55,608.05,1018.25,1335.75,103.6,208,407.85,1915.85,1515.2,851,7259.5,16852.45,110.55,118.25,220.15,2191.1,389.6,27185.05,614.8,321.25,737.25,3006.95,968.5,1456.75,6668.15,629.95,224.8,416.9,224.8
2422.7,3798.75,9969.15,750.75,745.45,5415.05,521.75,445.9,3426.75,797,151.7,4448.3,2592.7,149.05,1366.35,973.15,2577.3,1562.5,3448.85,333.25,2198.5,625.1,1024.8,1345.55,100.55,207.8,401.6,1978.95,1508.3,852,7301.55,16910.8,109.5,116.75,216,2191.05,387.6,27313.15,612.6,315.2,706.75,3050.95,988.15,1456.9,6697.4,624.9,224.5,419.2,220.35
2431.95,3867.55,9991.45,745.35,760.75,5545.05,525.85,445.5,3480.35,812.4,150.95,4500.4,2672.3,147.7,1385.05,988.5,2599.8,1555.75,3419.35,340.35,2227.85,625.6,1039.85,1368.15,98.85,206.5,414,1963.95,1524.2,863.8,7272.1,16931.45,109.65,114.4,215.15,2181.95,387.7,27555.8,626,321.45,724.5,3070.95,1008.75,1471.25,6764.05,621.3,226.25,426.7,221.65
2401.35,3746.4,9934.1,728.15,750.6,5557.85,524.2,457.55,3434.25,805.95,150.5,4426.5,2637.5,146.85,1379.5,979.25,2568,1551.95,3350.55,330.2,2204.75,612.85,1022.65,1374.85,101.3,205.2,418.75,1935.15,1514,855.8,7096.2,16722.45,109.1,115.05,220.05,2137.6,381.1,27701.5,613.6,317.55,719.95,3057.95,1003.25,1482.5,6638.15,620.3,221.4,425.2,218.8
2355,3664.65,9689.05,719.05,744.4,5439.05,522.85,460.55,3450.4,805.5,146.9,4342.25,2669.45,143.55,1384.1,992.35,2535.5,1528.65,3264.15,333.8,2210.85,603.5,1038.65,1373.6,101.05,205.45,429.65,1918.65,1483.75,844.4,7089.3,16833.05,110.5,114.35,224.15,2108.9,383.9,27644.55,605.5,318.55,736.4,3066.15,1026.65,1492.2,6561.45,621.35,226.25,426.35,213.25
2468.6,3654.45,9613.3,717.35,737.75,5455.95,529.3,453.85,3489.1,792.3,145.7,4449.7,2661.05,143.25,1384.5,1007.25,2510.4,1512.15,3255.05,333.9,2244.05,594.95,1034.7,1384,100.4,207.85,425.95,1903.2,1461.8,842.85,7150.3,16741.95,109.55,115.1,224.45,2100.6,378.55,27430.8,602.3,319.95,724.05,3110.05,1026.55,1500.95,6639.95,620.25,226.5,429.3,210.85
2422.95,3569.6,9525.1,688.25,727.9,5359.8,522.9,432.05,3467.9,772.15,139.85,4355.85,2647,138.4,1367.1,987.45,2515.55,1495.35,3190.55,326.4,2226.3,589.5,1008.95,1387,98.2,210.6,422.5,1868.35,1437.65,836.95,7064.65,16455.75,106.55,109.35,220.45,2055.35,368.15,26842.2,584.75,305.8,704.4,3112.95,1020.05,1472.55,6520.25,609.2,224.8,419.65,203.35
2404.55,3664.5,9430.15,679.65,718.75,5371.85,527.2,426.9,3439.65,755.15,137.05,4212.75,2664.6,135.1,1387.8,947.75,2514.6,1491,3107.2,331.8,2215.2,578.6,1002.8,1337.1,97.25,217.65,423.15,1830.4,1428.1,845.65,7113.75,16201.25,103.8,110.2,221.05,2009.1,367.1,26595.5,574.55,307,704.85,3036.5,996.2,1468.2,6510.05,601.3,221.85,410.15,207.1
2411.25,3650.05,9440.65,686.25,726.25,5453.25,529.95,432.95,3466.6,760.65,136.3,4274.45,2661.5,138.5,1411.25,960.45,2531.65,1497.5,3119.15,335.1,2312.05,586.65,1011.9,1344.45,98.75,222.95,440.55,1834.15,1411.25,850.3,7113.55,16450.85,108.5,110.5,230.2,2082,371.15,26936.7,578.3,308.95,733,3050.2,989.45,1465.45,6672,625.45,222.2,410.5,215.85
2425.7,3664.75,9405.85,721.9,716.2,5389.35,528,439.35,3564.4,772.85,135.65,4353.95,2676.85,136.8,1413.9,978.75,2531.85,1469.15,3095.85,339.75,2353.2,573.45,968.15,1370.8,99.15,226,445.3,1822.65,1400.05,853.05,7101.25,16588.05,109.85,109.6,223.55,2062.4,367,26954.5,591,303.05,743.5,3129.65,1013.55,1460.3,6728,628.15,223.6,414.45,214.3
2410.3,3678.35,9405.2,738.55,730.55,5378.8,529.25,436.5,3568.4,776.1,135.25,4372.25,2702.75,134.4,1411.25,980.85,2509.9,1500.15,3067.45,331.7,2337.3,586.4,990.05,1371.55,96.75,222.2,441.8,1812.65,1404.35,844.65,7186.25,16681.35,108.65,107.15,219,2087.5,372.7,28312.2,587.85,307.4,741.15,3142.6,1013.85,1495.35,6939.1,633.35,223.75,415.5,212.65
2443.55,3603.55,9202.05,706.85,706.4,5270.3,523.65,429.95,3537.75,792.95,132.3,4350.5,2660.65,131,1387.65,975.65,2465.75,1478.8,3033.85,317.75,2318.6,567.5,958.7,1353.75,94.55,215.95,437.35,1782.45,1369.15,811.4,7066.2,16448.1,106,104.8,221.05,2047.3,359.85,27803.3,585.3,294.45,702.8,3121.1,992.15,1488.15,6858.65,608.85,223.4,411,205.2
2402.2,3501.6,9057.55,688.25,694.6,5122.2,507.75,418.95,3443.85,787.25,128.1,4380.55,2580.45,128,1372.75,957.05,2470.75,1463.35,2941.65,314,2237.05,571.55,957.8,1333.8,90.9,211.6,438,1762.9,1371.1,791.7,6786.85,16170.1,103,102,216.4,1991.45,355.2,27580.35,575.75,285.55,723.15,3064.85,968.7,1450.85,6666.5,595.65,222.5,399.65,196.1
2505.15,3600.05,9467.45,703.05,698.2,5183.05,522.5,424.2,3504.6,787.45,129.6,4406,2560.55,131.8,1405.6,958.55,2532.75,1491.3,2937.8,327.15,2317.9,578.55,952.75,1336.2,90.9,210.9,445.2,1771.05,1398.3,799.35,6784.45,16571.75,104.2,102.4,214.6,1994.65,357.2,28116.2,587.2,296.4,766.85,3066.8,991,1505.85,6735.25,585.4,226.85,403.9,199.95
2578.05,3666.7,9502.35,710.55,695.35,5193.55,521.5,430.8,3616,812.2,132.95,4518.2,2639.95,132.35,1422.6,995.8,2605.65,1553.7,2963.85,326.3,2398.75,591.45,961.05,1385.3,91.55,214.55,467.45,1781.25,1423.55,795,6851.8,17165,107.7,103.5,221.35,2029.3,360.8,29094.45,597.7,297.05,800,3158.55,1016.9,1552.2,6785.6,627.95,230.1,418.1,200.95
2537.4,3670.6,9668.6,702.4,697.45,5149.85,517.3,427.95,3625.05,815.1,130.35,4516,2603.95,135.5,1450.55,982.65,2498.1,1493.65,2913.6,326.85,2431.5,582.1,954.45,1368.05,91.85,218.5,468.45,1753,1418.9,795.25,6859.2,17165.2,106.55,102.15,215.65,2003.1,364.3,29465.4,597.8,301.8,811.85,3177.85,991.45,1558.05,6737.95,641.85,228.75,414.15,203.2
2551.75,3743.05,9789.5,736.25,713,5272.15,520.8,437.4,3618.5,818.3,132.15,4587.65,2631.15,140.15,1454.5,1002.6,2531.45,1486.75,2956.1,350.25,2399.1,594.4,993.3,1385.2,93.15,220.05,508.75,1804.55,1444.6,807.6,6923.9,17083.15,107.9,104.35,218.7,2021.85,370.65,29951.95,610.75,307.75,863.05,3165,992.15,1559.35,6898.85,653.6,231.25,416.4,209.25
2510.65,3598.5,9481.65,742.25,685.25,4962.5,528.25,428.05,3700.35,819.75,129.8,4556.6,2517.2,134.95,1446.5,1033.5,2445.85,1449.6,2886.9,350.65,2373.2,571.25,937.35,1409.9,90.75,212.55,517.5,1759.2,1403.8,774.45,6768.55,16880.55,106.3,103.45,214.15,1992.6,353.55,30358.25,608.8,305.05,867.75,3238.9,997.7,1535,6795.8,646.25,231.75,425.45,202.15
2611.6,3615.5,9519.5,835.55,677.9,4993.1,532.2,428.1,3730.6,836.15,130.3,4619.25,2486.6,134.55,1432.55,1028.4,2472.3,1440.25,2887.95,350.45,2408.3,565.9,927.25,1411.05,91.15,212.65,537.45,1768.3,1401,781.1,6751.3,17081.7,106.05,103.95,209.2,1984.3,350.55,30114.1,620.45,307.75,862.85,3264.7,991.35,1525.5,6736.65,661.35,233.55,427.15,199.9
2628.6,3680.2,9539.6,814.75,688.25,5077.1,541.6,428.2,3808.55,840.85,131.25,4692.65,2538.2,138.65,1437.4,1037.2,2482.7,1447.2,2941.6,352.2,2405.25,577.65,945.55,1430.2,92.7,213.8,562.3,1792,1404.15,796.3,6865,17409.85,105.45,104.65,210.55,2002.85,358.55,30230.65,621.05,307.8,874.85,3271.4,1002.4,1514.1,6760.05,654.45,236.85,438,200.4
2650.65,3649.8,9654.8,823,681.6,5029.5,543,430.55,3816.75,842,131.65,4689.05,2553,138.55,1447.8,1037.5,2502.55,1432.8,2928,365.2,2409.9,576.7,934.9,1439.85,92.95,213.25,614.1,1783.25,1419.15,795.15,6826.85,17689.9,105,103.6,209,2005.35,355.6,31582.65,614.25,313.95,918.4,3317.35,1029,1571.3,6971.25,651.6,237.75,442.1,201.95
2630.8,3651.3,9629.05,823.6,668.2,4872.3,545.25,425.6,3797.7,883.05,129.5,4760.3,2521.6,138.8,1440,1045.4,2513.9,1421.75,2912.9,361.05,2476,566.2,923.65,1441.05,91.7,213.1,621,1799.25,1404.1,791.15,6827.1,17592.4,102.8,103.8,208.3,1982.05,353,31748.75,636.75,318.2,899.5,3322.25,1053,1592,6825.85,634.9,231.35,450.1,206.05
2602.2,3541,9163.15,744.65,635.6,4511,522.45,403.95,3812.75,902.4,124.7,4996.95,2427.2,132.75,1376.6,1009.4,2419.85,1367.05,2786.1,336.2,2462,538.55,844.4,1425.75,87,205.3,604.15,1742.5,1345.15,751.5,6520.6,17501.7,99.05,98.05,201.15,1911.15,328.85,29881.05,619.35,286.55,851.55,3246.55,1039.85,1510.45,6509.4,589.55,213.2,432.6,181.1
2570.7,3602.45,9806.7,731.05,661,4728.75,536.15,409.4,3746,885.2,127.95,4777.3,2493.85,138.9,1392.2,983.4,2512.95,1400.35,2865.35,348.7,2454.4,560.6,877.4,1397.15,88.8,208.7,630.35,1775.85,1373.7,811.25,6815.8,17168.85,100.6,102.05,208.75,1931.8,341,30356.05,627.35,302.85,879,3104.05,1001.85,1530.6,6604.45,604.6,218.45,418.95,188.05
2587.7,3597.5,9739.7,750.35,668.85,4660.3,539.35,404.85,3692.7,914.2,128.25,4845.55,2412.6,140.6,1349.25,991.9,2547.15,1430.1,2862.55,353.55,2460.65,575.2,858.35,1360.75,90.1,206.7,629.1,1773.25,1374.65,805.1,6644.25,16875.65,101.35,105.1,207.8,1944.3,342.7,30305.4,633.25,303.5,898.2,3218.95,993.15,1538.55,6539.3,607.35,225.35,430.7,189.2
2663.7,3634.65,9824.75,755.5,669.2,4616.6,540.75,413.8,3696.5,938.05,127.85,4893.25,2434.85,139.6,1353.2,1012.75,2574.05,1428.65,2894.85,370,2458.9,566.95,862.95,1353.75,90.15,207.95,619.4,1764.1,1359.15,821.65,6648.1,17252.1,102.45,107.3,209.85,1932.1,339.9,30821.1,646.05,310,890.25,3195.15,1010.3,1549.05,6715.2,611.75,231.8,469.2,193.95
2571.9,3515.55,9469.9,720.95,648.15,4479.6,526.45,408.75,3742.8,946.3,124.6,4968.1,2370.35,136.4,1324.7,994.6,2492.35,1412.4,2785.55,361.4,2436.65,559.75,832,1362.55,88.1,205.6,615.8,1700.75,1310.45,794.95,6511.75,17089.95,99.05,103.05,201.2,1901.7,331.15,30057.75,640.65,301.4,888.05,3161.8,1000.1,1518.7,6509.75,597.45,228.05,472.75,190.35
2553.65,3600.9,9819.4,720.45,651.75,4613.65,530.2,408.1,3729.9,949.3,124.5,5156.75,2340,134.4,1291.9,961.3,2415.9,1391.4,2823.7,359.35,2397.45,559.1,845,1351.35,87.8,203.55,620.6,1697.7,1331.5,811.15,6646.65,17095.65,99.05,102.85,203.7,1901.15,329.5,29320.7,645.15,298.05,894,3144.55,983.4,1522.9,6200.85,591.75,226.1,470.1,197.4
2511.25,3681.4,9853.85,737.8,658.7,4688.7,530.85,418.35,3752,944.35,125.05,5199.85,2337.85,133,1300.2,961.9,2479.7,1422.5,2851.15,355.85,2349.4,579.2,835.7,1351.1,87.85,205.9,640.75,1736.05,1336.8,799.7,6650.1,16790.45,98.95,103.1,203.45,1906.4,336.65,28521.95,639.95,294.55,921.4,3118.8,967.8,1480.85,6092.3,591.6,226.5,486.65,192.3
2517.95,3672.5,9916.65,725.35,671.35,4667.8,522.6,423.05,3650.3,935.6,126.15,5066.7,2317.3,129.4,1278.1,955.65,2497.35,1414.15,2864.05,349.5,2307.75,569.95,850,1333.8,88.05,205.35,635.4,1734.2,1322.9,777.9,6676.1,16625.7,102.55,102.4,211.15,1904.35,336.45,28106.3,637.95,294,925.6,3109.5,950.2,1461.45,6067.9,585.4,228,475.7,188
2557.9,3738.85,10001.75,730.75,700.45,4736.55,527.55,418.9,3539.2,905.4,126.95,5066.7,2369.85,130,1312.35,928.8,2509.8,1404.8,2864.55,348.35,2360.65,591.1,859.55,1343.55,88.2,205.3,655.8,1759.65,1335.9,780.5,6638.9,16870.6,102.4,102.8,215.8,1937.85,344.3,28062.6,634.7,295.4,940.75,3100.8,962.2,1479.85,6275.9,590.65,236.65,480.3,186.4
2574.35,3785.5,10091.35,749.15,699.55,4865.05,534.3,420.35,3541.2,912.4,127.5,5057.25,2400.1,131.55,1331.2,928.85,2518.4,1438.7,2905.5,366.25,2379.85,598.75,882.45,1348.5,88.85,205.4,665.9,1750.3,1380.65,778.4,6568.75,16779,102.05,103.2,216.65,1988.65,353.05,28098.55,639.25,301.5,977.75,3132,969.25,1495.1,6326.8,597.45,243.35,485.05,188.15
2614.55,3889.75,10489.3,746.25,708.15,5280.9,544.3,417.5,3478.75,910.2,128.5,5044.45,2521.2,133.35,1341.15,923.8,2577,1476.8,2926.25,362.6,2406.55,621.35,926.9,1356,89.4,205.5,662.65,1811.45,1375.9,782.1,6573.8,16633.8,103.6,103.9,220.9,1997.3,363.4,28687.55,643.4,305.9,971.4,3124.1,977.4,1508.85,6360.8,608.05,243.9,489.3,189.1
2613.45,3836.45,11176.55,746.75,719.4,5484.85,540.85,419.55,3468.9,906.5,128.05,5102.3,2462.9,134.8,1350.7,909.55,2538.85,1472.5,2860.1,372.15,2407.6,621.45,939.45,1356.35,88.9,204.3,726.5,1805,1358.65,774.6,6565.65,16502.55,103.05,104.05,220.15,2024.05,359.4,28444.35,644.5,301.9,1031.35,3115.25,976.9,1506.8,6382.45,615.8,255.05,489.85,186.55
2536.4,3833.75,11041.65,730.05,714.9,5451.9,536.75,421.8,3449,910.35,133.05,5163.1,2421.65,137.2,1401.75,898.95,2420.1,1412.3,2819.15,364.4,2353.75,600.5,934.95,1354.35,90.85,202.6,717.85,1748.8,1340.45,752.55,6455.65,16309.25,102.45,108.15,220.05,1994.5,353.5,27910.5,654.45,293.85,1034,3035.65,960.4,1491.65,6278.95,606.9,257.25,492.75,185.6
